idItinerario,DataHoraPartida,DataHoraChegada,Percurso
"1299","2017-06-04 10:00:00","2017-06-04 14:30:00","3"
"1300","2017-06-04 15:00:00","2017-06-04 20:30:00","4"
"1301","2017-06-04 15:00:00","2017-06-04 20:30:00","6"
"1302","2017-06-04 17:00:00","2017-06-04 20:00:00","2"
"1303","2017-06-05 05:00:00","2017-06-07 02:00:00","8"
"1304","2017-06-05 08:00:00","2017-03-03 12:30:00","1"
"1305","2017-06-05 10:00:00","2017-06-05 14:30:00","5"
"1306","2017-06-05 10:00:00","2017-06-05 14:30:00","3"
"1307","2017-06-05 15:00:00","2017-06-05 20:30:00","4"
"1308","2017-06-05 15:00:00","2017-06-05 20:30:00","6"
"1309","2017-06-05 17:00:00","2017-06-05 20:00:00","2"
"1310","2017-06-06 08:00:00","2017-03-03 12:30:00","1"
"1311","2017-06-06 09:00:00","2017-06-08 05:00:00","12"
"1312","2017-06-06 10:00:00","2017-06-06 14:30:00","5"
"1313","2017-06-06 10:00:00","2017-06-06 14:30:00","3"
"1314","2017-06-06 15:00:00","2017-06-06 20:30:00","4"
"1315","2017-06-06 15:00:00","2017-06-06 20:30:00","6"
"1316","2017-06-06 17:00:00","2017-06-06 20:00:00","2"
"1317","2017-06-07 08:00:00","2017-03-03 12:30:00","1"
"1318","2017-06-07 09:00:00","2017-06-08 02:00:00","10"
"1319","2017-06-07 10:00:00","2017-06-07 14:30:00","5"
"1320","2017-06-07 10:00:00","2017-06-07 14:30:00","3"
"1321","2017-06-07 15:00:00","2017-06-07 20:30:00","4"
"1322","2017-06-07 15:00:00","2017-06-07 20:30:00","6"
"1323","2017-06-07 17:00:00","2017-06-07 20:00:00","2"
"1324","2017-06-08 08:00:00","2017-03-03 12:30:00","1"
"1325","2017-06-08 10:00:00","2017-06-08 14:30:00","5"
"1326","2017-06-08 10:00:00","2017-06-08 14:30:00","3"
"1327","2017-06-08 15:00:00","2017-06-08 20:30:00","4"
"1328","2017-06-08 15:00:00","2017-06-08 20:30:00","6"
"1329","2017-06-08 17:00:00","2017-06-08 20:00:00","2"
"1330","2017-06-09 08:00:00","2017-03-03 12:30:00","1"
"1331","2017-06-09 09:00:00","2017-06-11 01:00:00","11"
"1332","2017-06-09 10:00:00","2017-06-09 14:30:00","5"
"1333","2017-06-09 10:00:00","2017-06-09 14:30:00","3"
"1334","2017-06-09 15:00:00","2017-06-09 20:30:00","4"
"1335","2017-06-09 15:00:00","2017-06-09 20:30:00","6"
"1336","2017-06-09 17:00:00","2017-06-09 20:00:00","2"
"1337","2017-06-10 00:09:00","2017-06-11 01:00:00","13"
"1338","2017-06-10 00:09:00","2017-06-11 01:00:00","14"
"1339","2017-06-10 08:00:00","2017-03-03 12:30:00","1"
"1340","2017-06-10 10:00:00","2017-06-10 14:30:00","5"
"1341","2017-06-10 10:00:00","2017-06-10 14:30:00","3"
"1342","2017-06-10 15:00:00","2017-06-10 20:30:00","4"
"1343","2017-06-10 15:00:00","2017-06-10 20:30:00","6"
"1344","2017-06-10 17:00:00","2017-06-10 20:00:00","2"
"1345","2017-06-11 06:00:00","2017-06-11 22:00:00","7"
"1346","2017-06-11 08:00:00","2017-03-03 12:30:00","1"
"1347","2017-06-11 10:00:00","2017-06-11 14:30:00","5"
"1348","2017-06-11 10:00:00","2017-06-11 14:30:00","3"
"1349","2017-06-11 15:00:00","2017-06-11 20:30:00","4"
"1350","2017-06-11 15:00:00","2017-06-11 20:30:00","6"
"1351","2017-06-11 17:00:00","2017-06-11 20:00:00","2"
"1352","2017-06-12 05:00:00","2017-06-14 02:00:00","8"
"1353","2017-06-12 08:00:00","2017-03-03 12:30:00","1"
"1354","2017-06-12 10:00:00","2017-06-12 14:30:00","5"
"1355","2017-06-12 10:00:00","2017-06-12 14:30:00","3"
"1356","2017-06-12 15:00:00","2017-06-12 20:30:00","4"
"1357","2017-06-12 15:00:00","2017-06-12 20:30:00","6"
"1358","2017-06-12 17:00:00","2017-06-12 20:00:00","2"
"1359","2017-06-13 08:00:00","2017-03-03 12:30:00","1"
"1360","2017-06-13 09:00:00","2017-06-15 05:00:00","12"
"1361","2017-06-13 10:00:00","2017-06-13 14:30:00","5"
"1362","2017-06-13 10:00:00","2017-06-13 14:30:00","3"
"1363","2017-06-13 15:00:00","2017-06-13 20:30:00","4"
"1364","2017-06-13 15:00:00","2017-06-13 20:30:00","6"
"1365","2017-06-13 17:00:00","2017-06-13 20:00:00","2"
"1366","2017-06-14 08:00:00","2017-03-03 12:30:00","1"
"1367","2017-06-14 09:00:00","2017-06-15 02:00:00","10"
"1368","2017-06-14 10:00:00","2017-06-14 14:30:00","5"
"1369","2017-06-14 10:00:00","2017-06-14 14:30:00","3"
"1370","2017-06-14 15:00:00","2017-06-14 20:30:00","4"
"1371","2017-06-14 15:00:00","2017-06-14 20:30:00","6"
"1372","2017-06-14 17:00:00","2017-06-14 20:00:00","2"
"1373","2017-06-15 08:00:00","2017-03-03 12:30:00","1"
"1374","2017-06-15 10:00:00","2017-06-15 14:30:00","5"
"1375","2017-06-15 10:00:00","2017-06-15 14:30:00","3"
"1376","2017-06-15 15:00:00","2017-06-15 20:30:00","4"
"1377","2017-06-15 15:00:00","2017-06-15 20:30:00","6"
"1378","2017-06-15 17:00:00","2017-06-15 20:00:00","2"
"1379","2017-06-16 08:00:00","2017-03-03 12:30:00","1"
"1380","2017-06-16 09:00:00","2017-06-18 01:00:00","11"
"1381","2017-06-16 10:00:00","2017-06-16 14:30:00","5"
"1382","2017-06-16 10:00:00","2017-06-16 14:30:00","3"
"1383","2017-06-16 15:00:00","2017-06-16 20:30:00","4"
"1384","2017-06-16 15:00:00","2017-06-16 20:30:00","6"
"1385","2017-06-16 17:00:00","2017-06-16 20:00:00","2"
"1386","2017-06-17 00:09:00","2017-06-18 01:00:00","13"
"1387","2017-06-17 00:09:00","2017-06-18 01:00:00","14"
"1388","2017-06-17 08:00:00","2017-03-03 12:30:00","1"
"1389","2017-06-17 10:00:00","2017-06-17 14:30:00","5"
"1390","2017-06-17 10:00:00","2017-06-17 14:30:00","3"
"1391","2017-06-17 15:00:00","2017-06-17 20:30:00","4"
"1392","2017-06-17 15:00:00","2017-06-17 20:30:00","6"
"1393","2017-06-17 17:00:00","2017-06-17 20:00:00","2"
"1394","2017-06-18 06:00:00","2017-06-18 22:00:00","7"
"1395","2017-06-18 08:00:00","2017-03-03 12:30:00","1"
"1396","2017-06-18 10:00:00","2017-06-18 14:30:00","5"
"1397","2017-06-18 10:00:00","2017-06-18 14:30:00","3"
"1398","2017-06-18 15:00:00","2017-06-18 20:30:00","4"
"1399","2017-06-18 15:00:00","2017-06-18 20:30:00","6"
"1400","2017-06-18 17:00:00","2017-06-18 20:00:00","2"
"1401","2017-06-19 05:00:00","2017-06-21 02:00:00","8"
"1402","2017-06-19 08:00:00","2017-03-03 12:30:00","1"
"1403","2017-06-19 10:00:00","2017-06-19 14:30:00","5"
"1404","2017-06-19 10:00:00","2017-06-19 14:30:00","3"
"1405","2017-06-19 15:00:00","2017-06-19 20:30:00","4"
"1406","2017-06-19 15:00:00","2017-06-19 20:30:00","6"
"1407","2017-06-19 17:00:00","2017-06-19 20:00:00","2"
"1408","2017-06-20 08:00:00","2017-03-03 12:30:00","1"
"1409","2017-06-20 09:00:00","2017-06-22 05:00:00","12"
"1410","2017-06-20 10:00:00","2017-06-20 14:30:00","5"
"1411","2017-06-20 10:00:00","2017-06-20 14:30:00","3"
"1412","2017-06-20 15:00:00","2017-06-20 20:30:00","4"
"1413","2017-06-20 15:00:00","2017-06-20 20:30:00","6"
"1414","2017-06-20 17:00:00","2017-06-20 20:00:00","2"
"1415","2017-06-21 08:00:00","2017-03-03 12:30:00","1"
"1416","2017-06-21 09:00:00","2017-06-22 02:00:00","10"
"1417","2017-06-21 10:00:00","2017-06-21 14:30:00","5"
"1418","2017-06-21 10:00:00","2017-06-21 14:30:00","3"
"1419","2017-06-21 15:00:00","2017-06-21 20:30:00","4"
"1420","2017-06-21 15:00:00","2017-06-21 20:30:00","6"
"1421","2017-06-21 17:00:00","2017-06-21 20:00:00","2"
"1422","2017-06-22 08:00:00","2017-03-03 12:30:00","1"
"1423","2017-06-22 10:00:00","2017-06-22 14:30:00","5"
"1424","2017-06-22 10:00:00","2017-06-22 14:30:00","3"
"1425","2017-06-22 15:00:00","2017-06-22 20:30:00","4"
"1426","2017-06-22 15:00:00","2017-06-22 20:30:00","6"
"1427","2017-06-22 17:00:00","2017-06-22 20:00:00","2"
"1428","2017-06-23 08:00:00","2017-03-03 12:30:00","1"
"1429","2017-06-23 09:00:00","2017-06-25 01:00:00","11"
"1430","2017-06-23 10:00:00","2017-06-23 14:30:00","5"
"1431","2017-06-23 10:00:00","2017-06-23 14:30:00","3"
"1432","2017-06-23 15:00:00","2017-06-23 20:30:00","4"
"1433","2017-06-23 15:00:00","2017-06-23 20:30:00","6"
"1434","2017-06-23 17:00:00","2017-06-23 20:00:00","2"
"1435","2017-06-24 00:09:00","2017-06-25 01:00:00","13"
"1436","2017-06-24 00:09:00","2017-06-25 01:00:00","14"
"1437","2017-06-24 08:00:00","2017-03-03 12:30:00","1"
"1438","2017-06-24 10:00:00","2017-06-24 14:30:00","5"
"1439","2017-06-24 10:00:00","2017-06-24 14:30:00","3"
"1440","2017-06-24 15:00:00","2017-06-24 20:30:00","4"
"1441","2017-06-24 15:00:00","2017-06-24 20:30:00","6"
"1442","2017-06-24 17:00:00","2017-06-24 20:00:00","2"
"1443","2017-06-25 06:00:00","2017-06-25 22:00:00","7"
"1444","2017-06-25 08:00:00","2017-03-03 12:30:00","1"
"1445","2017-06-25 10:00:00","2017-06-25 14:30:00","5"
"1446","2017-06-25 10:00:00","2017-06-25 14:30:00","3"
"1447","2017-06-25 15:00:00","2017-06-25 20:30:00","4"
"1448","2017-06-25 15:00:00","2017-06-25 20:30:00","6"
"1449","2017-06-25 17:00:00","2017-06-25 20:00:00","2"
"1450","2017-06-26 05:00:00","2017-06-28 02:00:00","8"
"1451","2017-06-26 08:00:00","2017-03-03 12:30:00","1"
"1452","2017-06-26 10:00:00","2017-06-26 14:30:00","5"
"1453","2017-06-26 10:00:00","2017-06-26 14:30:00","3"
"1454","2017-06-26 15:00:00","2017-06-26 20:30:00","4"
"1455","2017-06-26 15:00:00","2017-06-26 20:30:00","6"
"1456","2017-06-26 17:00:00","2017-06-26 20:00:00","2"
"1457","2017-06-27 08:00:00","2017-03-03 12:30:00","1"
"1458","2017-06-27 09:00:00","2017-06-29 05:00:00","12"
"1459","2017-06-27 10:00:00","2017-06-27 14:30:00","5"
"1460","2017-06-27 10:00:00","2017-06-27 14:30:00","3"
"1461","2017-06-27 15:00:00","2017-06-27 20:30:00","4"
"1462","2017-06-27 15:00:00","2017-06-27 20:30:00","6"
"1463","2017-06-27 17:00:00","2017-06-27 20:00:00","2"
"1464","2017-06-28 08:00:00","2017-03-03 12:30:00","1"
"1465","2017-06-28 09:00:00","2017-06-29 02:00:00","10"
"1466","2017-06-28 10:00:00","2017-06-28 14:30:00","5"
"1467","2017-06-28 10:00:00","2017-06-28 14:30:00","3"
"1468","2017-06-28 15:00:00","2017-06-28 20:30:00","4"
"1469","2017-06-28 15:00:00","2017-06-28 20:30:00","6"
"1470","2017-06-28 17:00:00","2017-06-28 20:00:00","2"
"1471","2017-06-29 08:00:00","2017-03-03 12:30:00","1"
"1472","2017-06-29 10:00:00","2017-06-29 14:30:00","5"
"1473","2017-06-29 10:00:00","2017-06-29 14:30:00","3"
"1474","2017-06-29 15:00:00","2017-06-29 20:30:00","4"
"1475","2017-06-29 15:00:00","2017-06-29 20:30:00","6"
"1476","2017-06-29 17:00:00","2017-06-29 20:00:00","2"
"1477","2017-06-30 08:00:00","2017-03-03 12:30:00","1"
"1478","2017-06-30 09:00:00","2017-07-02 01:00:00","11"
"1479","2017-06-30 10:00:00","2017-06-30 14:30:00","5"
"1480","2017-06-30 10:00:00","2017-06-30 14:30:00","3"
"1481","2017-06-30 15:00:00","2017-06-30 20:30:00","4"
"1482","2017-06-30 15:00:00","2017-06-30 20:30:00","6"
"1483","2017-06-30 17:00:00","2017-06-30 20:00:00","2"
"1484","2017-07-01 00:09:00","2017-07-02 01:00:00","13"
"1485","2017-07-01 00:09:00","2017-07-02 01:00:00","14"
"1486","2017-07-01 08:00:00","2017-03-03 12:30:00","1"
"1487","2017-07-01 10:00:00","2017-07-01 14:30:00","5"
"1488","2017-07-01 10:00:00","2017-07-01 14:30:00","3"
"1489","2017-07-01 15:00:00","2017-07-01 20:30:00","4"
"1490","2017-07-01 15:00:00","2017-07-01 20:30:00","6"
"1491","2017-07-01 17:00:00","2017-07-01 20:00:00","2"
"1492","2017-07-02 06:00:00","2017-07-02 22:00:00","7"
"1493","2017-07-02 08:00:00","2017-03-03 12:30:00","1"
"1494","2017-07-02 10:00:00","2017-07-02 14:30:00","5"
"1495","2017-07-02 10:00:00","2017-07-02 14:30:00","3"
"1496","2017-07-02 15:00:00","2017-07-02 20:30:00","4"
"1497","2017-07-02 15:00:00","2017-07-02 20:30:00","6"
"1498","2017-07-02 17:00:00","2017-07-02 20:00:00","2"
"1499","2017-07-03 05:00:00","2017-07-05 02:00:00","8"
"1500","2017-07-03 08:00:00","2017-03-03 12:30:00","1"
"1501","2017-07-03 10:00:00","2017-07-03 14:30:00","5"
"1502","2017-07-03 10:00:00","2017-07-03 14:30:00","3"
"1503","2017-07-03 15:00:00","2017-07-03 20:30:00","4"
"1504","2017-07-03 15:00:00","2017-07-03 20:30:00","6"
"1505","2017-07-03 17:00:00","2017-07-03 20:00:00","2"
"1506","2017-07-04 08:00:00","2017-03-03 12:30:00","1"
"1507","2017-07-04 09:00:00","2017-07-06 05:00:00","12"
"1508","2017-07-04 10:00:00","2017-07-04 14:30:00","5"
"1509","2017-07-04 10:00:00","2017-07-04 14:30:00","3"
"1510","2017-07-04 15:00:00","2017-07-04 20:30:00","4"
"1511","2017-07-04 15:00:00","2017-07-04 20:30:00","6"
"1512","2017-07-04 17:00:00","2017-07-04 20:00:00","2"
"1513","2017-07-05 08:00:00","2017-03-03 12:30:00","1"
"1514","2017-07-05 09:00:00","2017-07-06 02:00:00","10"
"1515","2017-07-05 10:00:00","2017-07-05 14:30:00","5"
"1516","2017-07-05 10:00:00","2017-07-05 14:30:00","3"
"1517","2017-07-05 15:00:00","2017-07-05 20:30:00","4"
"1518","2017-07-05 15:00:00","2017-07-05 20:30:00","6"
"1519","2017-07-05 17:00:00","2017-07-05 20:00:00","2"
"1520","2017-07-06 08:00:00","2017-03-03 12:30:00","1"
"1521","2017-07-06 10:00:00","2017-07-06 14:30:00","5"
"1522","2017-07-06 10:00:00","2017-07-06 14:30:00","3"
"1523","2017-07-06 15:00:00","2017-07-06 20:30:00","4"
"1524","2017-07-06 15:00:00","2017-07-06 20:30:00","6"
"1525","2017-07-06 17:00:00","2017-07-06 20:00:00","2"
"1526","2017-07-07 08:00:00","2017-03-03 12:30:00","1"
"1527","2017-07-07 09:00:00","2017-07-09 01:00:00","11"
"1528","2017-07-07 10:00:00","2017-07-07 14:30:00","5"
"1529","2017-07-07 10:00:00","2017-07-07 14:30:00","3"
"1530","2017-07-07 15:00:00","2017-07-07 20:30:00","4"
"1531","2017-07-07 15:00:00","2017-07-07 20:30:00","6"
"1532","2017-07-07 17:00:00","2017-07-07 20:00:00","2"
"1533","2017-07-08 00:09:00","2017-07-09 01:00:00","13"
"1534","2017-07-08 00:09:00","2017-07-09 01:00:00","14"
"1535","2017-07-08 08:00:00","2017-03-03 12:30:00","1"
"1536","2017-07-08 10:00:00","2017-07-08 14:30:00","5"
"1537","2017-07-08 10:00:00","2017-07-08 14:30:00","3"
"1538","2017-07-08 15:00:00","2017-07-08 20:30:00","4"
"1539","2017-07-08 15:00:00","2017-07-08 20:30:00","6"
"1540","2017-07-08 17:00:00","2017-07-08 20:00:00","2"
"1541","2017-07-09 06:00:00","2017-07-09 22:00:00","7"
"1542","2017-07-09 08:00:00","2017-03-03 12:30:00","1"
"1543","2017-07-09 10:00:00","2017-07-09 14:30:00","5"
"1544","2017-07-09 10:00:00","2017-07-09 14:30:00","3"
"1545","2017-07-09 15:00:00","2017-07-09 20:30:00","4"
"1546","2017-07-09 15:00:00","2017-07-09 20:30:00","6"
"1547","2017-07-09 17:00:00","2017-07-09 20:00:00","2"
"1548","2017-07-10 05:00:00","2017-07-12 02:00:00","8"
"1549","2017-07-10 08:00:00","2017-03-03 12:30:00","1"
"1550","2017-07-10 10:00:00","2017-07-10 14:30:00","5"
"1551","2017-07-10 10:00:00","2017-07-10 14:30:00","3"
"1552","2017-07-10 15:00:00","2017-07-10 20:30:00","4"
"1553","2017-07-10 15:00:00","2017-07-10 20:30:00","6"
"1554","2017-07-10 17:00:00","2017-07-10 20:00:00","2"
"1555","2017-07-11 08:00:00","2017-03-03 12:30:00","1"
"1556","2017-07-11 09:00:00","2017-07-13 05:00:00","12"
"1557","2017-07-11 10:00:00","2017-07-11 14:30:00","5"
"1558","2017-07-11 10:00:00","2017-07-11 14:30:00","3"
"1559","2017-07-11 15:00:00","2017-07-11 20:30:00","4"
"1560","2017-07-11 15:00:00","2017-07-11 20:30:00","6"
"1561","2017-07-11 17:00:00","2017-07-11 20:00:00","2"
"1562","2017-07-12 08:00:00","2017-03-03 12:30:00","1"
"1563","2017-07-12 09:00:00","2017-07-13 02:00:00","10"
"1564","2017-07-12 10:00:00","2017-07-12 14:30:00","5"
"1565","2017-07-12 10:00:00","2017-07-12 14:30:00","3"
"1566","2017-07-12 15:00:00","2017-07-12 20:30:00","4"
"1567","2017-07-12 15:00:00","2017-07-12 20:30:00","6"
"1568","2017-07-12 17:00:00","2017-07-12 20:00:00","2"
"1569","2017-07-13 08:00:00","2017-03-03 12:30:00","1"
"1570","2017-07-13 10:00:00","2017-07-13 14:30:00","5"
"1571","2017-07-13 10:00:00","2017-07-13 14:30:00","3"
"1572","2017-07-13 15:00:00","2017-07-13 20:30:00","4"
"1573","2017-07-13 15:00:00","2017-07-13 20:30:00","6"
"1574","2017-07-13 17:00:00","2017-07-13 20:00:00","2"
"1575","2017-07-14 08:00:00","2017-03-03 12:30:00","1"
"1576","2017-07-14 09:00:00","2017-07-16 01:00:00","11"
"1577","2017-07-14 10:00:00","2017-07-14 14:30:00","5"
"1578","2017-07-14 10:00:00","2017-07-14 14:30:00","3"
"1579","2017-07-14 15:00:00","2017-07-14 20:30:00","4"
"1580","2017-07-14 15:00:00","2017-07-14 20:30:00","6"
"1581","2017-07-14 17:00:00","2017-07-14 20:00:00","2"
"1582","2017-07-15 00:09:00","2017-07-16 01:00:00","13"
"1583","2017-07-15 00:09:00","2017-07-16 01:00:00","14"
"1584","2017-07-15 08:00:00","2017-03-03 12:30:00","1"
"1585","2017-07-15 10:00:00","2017-07-15 14:30:00","5"
"1586","2017-07-15 10:00:00","2017-07-15 14:30:00","3"
"1587","2017-07-15 15:00:00","2017-07-15 20:30:00","4"
"1588","2017-07-15 15:00:00","2017-07-15 20:30:00","6"
"1589","2017-07-15 17:00:00","2017-07-15 20:00:00","2"
"1590","2017-07-16 06:00:00","2017-07-16 22:00:00","7"
"1591","2017-07-16 08:00:00","2017-03-03 12:30:00","1"
"1592","2017-07-16 10:00:00","2017-07-16 14:30:00","5"
"1593","2017-07-16 10:00:00","2017-07-16 14:30:00","3"
"1594","2017-07-16 15:00:00","2017-07-16 20:30:00","4"
"1595","2017-07-16 15:00:00","2017-07-16 20:30:00","6"
"1596","2017-07-16 17:00:00","2017-07-16 20:00:00","2"
"1597","2017-07-17 05:00:00","2017-07-19 02:00:00","8"
"1598","2017-07-17 08:00:00","2017-03-03 12:30:00","1"
"1599","2017-07-17 10:00:00","2017-07-17 14:30:00","5"
"1600","2017-07-17 10:00:00","2017-07-17 14:30:00","3"
"1601","2017-07-17 15:00:00","2017-07-17 20:30:00","4"
"1602","2017-07-17 15:00:00","2017-07-17 20:30:00","6"
"1603","2017-07-17 17:00:00","2017-07-17 20:00:00","2"
"1604","2017-07-18 08:00:00","2017-03-03 12:30:00","1"
"1605","2017-07-18 09:00:00","2017-07-20 05:00:00","12"
"1606","2017-07-18 10:00:00","2017-07-18 14:30:00","5"
"1607","2017-07-18 10:00:00","2017-07-18 14:30:00","3"
"1608","2017-07-18 15:00:00","2017-07-18 20:30:00","4"
"1609","2017-07-18 15:00:00","2017-07-18 20:30:00","6"
"1610","2017-07-18 17:00:00","2017-07-18 20:00:00","2"
"1611","2017-07-19 08:00:00","2017-03-03 12:30:00","1"
"1612","2017-07-19 09:00:00","2017-07-20 02:00:00","10"
"1613","2017-07-19 10:00:00","2017-07-19 14:30:00","5"
"1614","2017-07-19 10:00:00","2017-07-19 14:30:00","3"
"1615","2017-07-19 15:00:00","2017-07-19 20:30:00","4"
"1616","2017-07-19 15:00:00","2017-07-19 20:30:00","6"
"1617","2017-07-19 17:00:00","2017-07-19 20:00:00","2"
"1618","2017-07-20 08:00:00","2017-03-03 12:30:00","1"
"1619","2017-07-20 10:00:00","2017-07-20 14:30:00","5"
"1620","2017-07-20 10:00:00","2017-07-20 14:30:00","3"
"1621","2017-07-20 15:00:00","2017-07-20 20:30:00","4"
"1622","2017-07-20 15:00:00","2017-07-20 20:30:00","6"
"1623","2017-07-20 17:00:00","2017-07-20 20:00:00","2"
"1624","2017-07-21 08:00:00","2017-03-03 12:30:00","1"
"1625","2017-07-21 09:00:00","2017-07-23 01:00:00","11"
"1626","2017-07-21 10:00:00","2017-07-21 14:30:00","5"
"1627","2017-07-21 10:00:00","2017-07-21 14:30:00","3"
"1628","2017-07-21 15:00:00","2017-07-21 20:30:00","4"
"1629","2017-07-21 15:00:00","2017-07-21 20:30:00","6"
"1630","2017-07-21 17:00:00","2017-07-21 20:00:00","2"
"1631","2017-07-22 00:09:00","2017-07-23 01:00:00","13"
"1632","2017-07-22 00:09:00","2017-07-23 01:00:00","14"
"1633","2017-07-22 08:00:00","2017-03-03 12:30:00","1"
"1634","2017-07-22 10:00:00","2017-07-22 14:30:00","5"
"1635","2017-07-22 10:00:00","2017-07-22 14:30:00","3"
"1636","2017-07-22 15:00:00","2017-07-22 20:30:00","4"
"1637","2017-07-22 15:00:00","2017-07-22 20:30:00","6"
"1638","2017-07-22 17:00:00","2017-07-22 20:00:00","2"
"1639","2017-07-23 06:00:00","2017-07-23 22:00:00","7"
"1640","2017-07-23 08:00:00","2017-03-03 12:30:00","1"
"1641","2017-07-23 10:00:00","2017-07-23 14:30:00","5"
"1642","2017-07-23 10:00:00","2017-07-23 14:30:00","3"
"1643","2017-07-23 15:00:00","2017-07-23 20:30:00","4"
"1644","2017-07-23 15:00:00","2017-07-23 20:30:00","6"
"1645","2017-07-23 17:00:00","2017-07-23 20:00:00","2"
"1646","2017-07-24 05:00:00","2017-07-26 02:00:00","8"
"1647","2017-07-24 08:00:00","2017-03-03 12:30:00","1"
"1648","2017-07-24 10:00:00","2017-07-24 14:30:00","5"
"1649","2017-07-24 10:00:00","2017-07-24 14:30:00","3"
"1650","2017-07-24 15:00:00","2017-07-24 20:30:00","4"
"1651","2017-07-24 15:00:00","2017-07-24 20:30:00","6"
"1652","2017-07-24 17:00:00","2017-07-24 20:00:00","2"
"1653","2017-07-25 08:00:00","2017-03-03 12:30:00","1"
"1654","2017-07-25 09:00:00","2017-07-27 05:00:00","12"
"1655","2017-07-25 10:00:00","2017-07-25 14:30:00","5"
"1656","2017-07-25 10:00:00","2017-07-25 14:30:00","3"
"1657","2017-07-25 15:00:00","2017-07-25 20:30:00","4"
"1658","2017-07-25 15:00:00","2017-07-25 20:30:00","6"
"1659","2017-07-25 17:00:00","2017-07-25 20:00:00","2"
"1660","2017-07-26 08:00:00","2017-03-03 12:30:00","1"
"1661","2017-07-26 09:00:00","2017-07-27 02:00:00","10"
"1662","2017-07-26 10:00:00","2017-07-26 14:30:00","5"
"1663","2017-07-26 10:00:00","2017-07-26 14:30:00","3"
"1664","2017-07-26 15:00:00","2017-07-26 20:30:00","4"
"1665","2017-07-26 15:00:00","2017-07-26 20:30:00","6"
"1666","2017-07-26 17:00:00","2017-07-26 20:00:00","2"
"1667","2017-07-27 08:00:00","2017-03-03 12:30:00","1"
"1668","2017-07-27 10:00:00","2017-07-27 14:30:00","5"
"1669","2017-07-27 10:00:00","2017-07-27 14:30:00","3"
"1670","2017-07-27 15:00:00","2017-07-27 20:30:00","4"
"1671","2017-07-27 15:00:00","2017-07-27 20:30:00","6"
"1672","2017-07-27 17:00:00","2017-07-27 20:00:00","2"
"1673","2017-07-28 08:00:00","2017-03-03 12:30:00","1"
"1674","2017-07-28 09:00:00","2017-07-30 01:00:00","11"
"1675","2017-07-28 10:00:00","2017-07-28 14:30:00","5"
"1676","2017-07-28 10:00:00","2017-07-28 14:30:00","3"
"1677","2017-07-28 15:00:00","2017-07-28 20:30:00","4"
"1678","2017-07-28 15:00:00","2017-07-28 20:30:00","6"
"1679","2017-07-28 17:00:00","2017-07-28 20:00:00","2"
"1680","2017-07-29 00:09:00","2017-07-30 01:00:00","13"
"1681","2017-07-29 00:09:00","2017-07-30 01:00:00","14"
"1682","2017-07-29 08:00:00","2017-03-03 12:30:00","1"
"1683","2017-07-29 10:00:00","2017-07-29 14:30:00","5"
"1684","2017-07-29 10:00:00","2017-07-29 14:30:00","3"
"1685","2017-07-29 15:00:00","2017-07-29 20:30:00","4"
"1686","2017-07-29 15:00:00","2017-07-29 20:30:00","6"
"1687","2017-07-29 17:00:00","2017-07-29 20:00:00","2"
"1688","2017-07-30 06:00:00","2017-07-30 22:00:00","7"
"1689","2017-07-30 08:00:00","2017-03-03 12:30:00","1"
"1690","2017-07-30 10:00:00","2017-07-30 14:30:00","5"
"1691","2017-07-30 10:00:00","2017-07-30 14:30:00","3"
"1692","2017-07-30 15:00:00","2017-07-30 20:30:00","4"
"1693","2017-07-30 15:00:00","2017-07-30 20:30:00","6"
"1694","2017-07-30 17:00:00","2017-07-30 20:00:00","2"
"1695","2017-07-31 05:00:00","2017-08-02 02:00:00","8"
"1696","2017-07-31 08:00:00","2017-03-03 12:30:00","1"
"1697","2017-07-31 10:00:00","2017-07-31 14:30:00","5"
"1698","2017-07-31 10:00:00","2017-07-31 14:30:00","3"
"1699","2017-07-31 15:00:00","2017-07-31 20:30:00","4"
"1700","2017-07-31 15:00:00","2017-07-31 20:30:00","6"
"1701","2017-07-31 17:00:00","2017-07-31 20:00:00","2"
"1702","2017-08-01 08:00:00","2017-03-03 12:30:00","1"
"1703","2017-08-01 09:00:00","2017-08-03 05:00:00","12"
"1704","2017-08-01 10:00:00","2017-08-01 14:30:00","5"
"1705","2017-08-01 10:00:00","2017-08-01 14:30:00","3"
"1706","2017-08-01 15:00:00","2017-08-01 20:30:00","4"
"1707","2017-08-01 15:00:00","2017-08-01 20:30:00","6"
"1708","2017-08-01 17:00:00","2017-08-01 20:00:00","2"
"1709","2017-08-02 08:00:00","2017-03-03 12:30:00","1"
"1710","2017-08-02 09:00:00","2017-08-03 02:00:00","10"
"1711","2017-08-02 10:00:00","2017-08-02 14:30:00","5"
"1712","2017-08-02 10:00:00","2017-08-02 14:30:00","3"
"1713","2017-08-02 15:00:00","2017-08-02 20:30:00","4"
"1714","2017-08-02 15:00:00","2017-08-02 20:30:00","6"
"1715","2017-08-02 17:00:00","2017-08-02 20:00:00","2"
"1716","2017-08-03 08:00:00","2017-03-03 12:30:00","1"
"1717","2017-08-03 10:00:00","2017-08-03 14:30:00","5"
"1718","2017-08-03 10:00:00","2017-08-03 14:30:00","3"
"1719","2017-08-03 15:00:00","2017-08-03 20:30:00","4"
"1720","2017-08-03 15:00:00","2017-08-03 20:30:00","6"
"1721","2017-08-03 17:00:00","2017-08-03 20:00:00","2"
